Wind_turbine_name;Date_time;Ba_avg;Ba_min;Ba_max;Ba_std;Rt_avg;Rt_min;Rt_max;Rt_std;DCs_avg;DCs_min;DCs_max;DCs_std;Cm_avg;Cm_min;Cm_max;Cm_std;P_avg;P_min;P_max;P_std;Q_avg;Q_min;Q_max;Q_std;S_avg;S_min;S_max;S_std;Cosphi_avg;Cosphi_min;Cosphi_max;Cosphi_std;Ds_avg;Ds_min;Ds_max;Ds_std;Db1t_avg;Db1t_min;Db1t_max;Db1t_std;Db2t_avg;Db2t_min;Db2t_max;Db2t_std;Dst_avg;Dst_min;Dst_max;Dst_std;Gb1t_avg;Gb1t_min;Gb1t_max;Gb1t_std;Gb2t_avg;Gb2t_min;Gb2t_max;Gb2t_std;Git_avg;Git_min;Git_max;Git_std;Gost_avg;Gost_min;Gost_max;Gost_std;Ya_avg;Ya_min;Ya_max;Ya_std;Yt_avg;Yt_min;Yt_max;Yt_std;Ws1_avg;Ws1_min;Ws1_max;Ws1_std;Ws2_avg;Ws2_min;Ws2_max;Ws2_std;Ws_avg;Ws_min;Ws_max;Ws_std;Wa_avg;Wa_min;Wa_max;Wa_std;Va1_avg;Va1_min;Va1_max;Va1_std;Va2_avg;Va2_min;Va2_max;Va2_std;Va_avg;Va_min;Va_max;Va_std;Ot_avg;Ot_min;Ot_max;Ot_std;Nf_avg;Nf_min;Nf_max;Nf_std;Nu_avg;Nu_min;Nu_max;Nu_std;Rs_avg;Rs_min;Rs_max;Rs_std;Rbt_avg;Rbt_min;Rbt_max;Rbt_std;Rm_avg;Rm_min;Rm_max;Rm_std;Pas_avg;Pas_min;Pas_max;Pas_std;Wa_c_avg;Wa_c_min;Wa_c_max;Wa_c_std;Na_c_avg;Na_c_min;Na_c_max;Na_c_std
R80711;2018-01-05T15:20:00-06:00;-0.99;-0.99;-0.99;0.0;15.0;15.0;15.0;0.0;1298.63;1131.38;1659.33;145.67;1999.64;1384.88;3336.04;493.17;252.8;134.94;568.84;114.3;19.83;1.93;27.67;6.32;253.92;137.85;568.86;113.77;0.99;1.0;0.98;0.01;1297.91;1130.5;1658.8;145.78;40.8;39.75;41.8;0.47;36.55;36.0;37.1;0.26;57.22;55.85;58.8;0.51;67.27;66.25;68.5;0.7;68.55;67.1;70.1;0.96;57.48;56.9;58.3;0.25;61.04;60.45;61.6;0.28;198.66;198.66;198.66;0.0;25.75;25.3;26.1;0.17;5.69;3.78;7.69;0.78;5.36;3.32;7.62;0.77;5.53;3.57;7.37;0.75;203.1;172.15;271.21;13.97;4.44;-26.5;72.55;13.97;4.44;-26.5;72.55;13.97;;;;;7.81;7.8;7.9;0.02;50.0;49.98;50.02;0.01;707.34;706.4;708.41;0.44;12.37;10.75;15.84;1.4;29.0;28.8;29.0;0.02;1798.46;1127.84;3277.85;553.07;;;;;;;;;;;;
R80711;2018-01-05T15:50:00-06:00;-0.99;-0.99;-0.99;0.0;15.0;15.0;15.0;0.0;1392.0;1282.31;1492.19;54.22;2300.88;1846.61;2764.93;200.24;312.97;222.02;408.34;44.56;13.72;6.19;21.75;2.68;313.33;223.05;408.5;44.43;1.0;1.0;0.99;0.0;1391.35;1281.58;1491.63;54.28;44.94;43.9;45.8;0.41;38.81;38.25;39.4;0.22;61.71;60.35;63.4;0.49;67.01;66.3;67.5;0.25;68.33;67.7;68.8;0.24;57.14;56.35;57.65;0.2;60.59;60.35;60.8;0.08;198.66;198.66;198.66;0.0;27.49;27.0;27.8;0.19;5.85;4.52;8.03;0.63;5.62;3.78;7.98;0.64;5.73;4.15;7.99;0.6;202.05;168.39;239.81;10.73;3.39;-30.26;41.15;10.73;3.39;-30.26;41.15;10.73;;;;;7.88;7.8;7.9;0.03;49.99;49.97;50.01;0.01;705.49;704.11;706.56;0.54;13.26;12.2;14.23;0.52;28.7;28.5;28.7;0.02;2139.7;1648.76;2639.07;222.86;;;;;;;;;;;;
R80711;2018-01-05T16:00:00-06:00;-0.99;-0.99;-0.99;0.0;15.0;15.0;15.0;0.0;1438.58;1256.53;1537.58;64.02;2464.53;1811.92;2863.02;228.08;351.26;209.72;444.24;52.5;10.36;2.93;16.51;2.56;351.46;210.25;444.32;52.42;1.0;1.0;1.0;0.0;1437.98;1255.9;1536.98;64.08;46.26;45.3;47.2;0.4;39.54;39.0;40.1;0.25;62.94;61.75;64.65;0.51;67.75;67.1;68.5;0.35;69.11;68.5;69.85;0.45;57.34;56.7;58.05;0.2;60.79;60.25;61.2;0.17;198.66;198.66;198.66;0.0;28.11;27.8;28.6;0.27;6.06;4.47;8.4;0.61;5.74;3.94;7.54;0.59;5.9;4.24;7.94;0.56;200.02;124.93;235.07;10.97;1.37;-73.73;36.42;10.97;1.37;-73.73;36.42;10.97;;;;;7.9;7.8;7.9;0.01;50.01;49.97;50.03;0.01;706.33;705.57;707.32;0.35;13.71;11.94;14.68;0.61;28.56;28.5;28.7;0.07;2321.45;1590.51;2766.01;255.92;;;;;;;;;;;;
R80711;2018-01-05T16:40:00-06:00;-0.99;-0.99;-0.99;0.0;15.0;15.0;15.0;0.0;1137.08;1035.76;1214.17;49.32;1515.6;1190.76;1771.89;150.89;147.04;95.74;191.79;25.98;16.9;9.5;23.45;2.24;148.14;97.81;192.57;25.68;0.99;1.0;0.97;0.01;1136.26;1034.79;1213.36;49.36;40.99;39.0;42.9;1.08;36.24;35.1;37.45;0.68;59.38;57.25;61.55;1.03;62.31;61.55;63.3;0.46;63.6;63.0;64.6;0.35;53.8;53.1;54.65;0.33;58.42;57.75;58.95;0.29;198.66;198.66;198.66;0.0;15.0;14.3;15.9;0.41;5.36;3.82;7.19;0.62;4.85;3.39;6.45;0.56;5.1;3.61;6.82;0.57;191.31;164.9;236.05;10.19;-7.36;-33.76;37.39;10.19;-7.36;-33.76;37.39;10.19;;;;;7.72;7.6;7.8;0.09;50.0;49.97;50.02;0.01;707.28;706.28;708.52;0.37;10.82;9.84;11.55;0.47;27.45;27.2;27.7;0.13;1228.7;883.64;1510.8;167.41;;;;;;;;;;;;
R80711;2018-01-05T17:50:00-06:00;-0.99;-0.99;-0.99;0.0;15.0;15.0;15.0;0.0;1042.31;970.94;1122.44;38.39;1215.5;749.62;1480.18;133.31;100.45;45.27;140.91;18.46;15.81;5.23;22.34;2.98;101.86;48.79;141.51;18.03;0.98;1.0;0.94;0.01;1041.39;970.07;1121.52;38.42;41.1;40.3;41.95;0.39;36.03;35.6;36.6;0.2;59.72;58.25;61.15;0.53;58.84;58.45;59.3;0.2;58.59;57.8;59.1;0.27;52.29;51.7;53.0;0.28;55.14;54.95;55.4;0.09;189.96;182.19;198.66;8.08;26.11;25.8;26.6;0.21;5.19;3.22;6.48;0.59;4.64;3.05;6.06;0.53;4.91;3.2;6.19;0.54;170.37;144.51;229.85;10.42;-11.83;-54.15;47.66;13.81;-11.83;-54.15;47.66;13.81;;;;;7.6;7.55;7.7;0.02;50.01;49.99;50.03;0.01;706.34;704.76;707.56;0.55;9.91;9.22;10.68;0.37;26.72;26.7;26.8;0.03;916.27;445.5;1200.54;138.04;;;;;;;;;;;;
R80711;2018-01-05T18:00:00-06:00;-0.99;-0.99;-0.99;0.0;15.0;15.0;15.0;0.0;1074.68;974.73;1198.68;62.02;1304.4;919.97;1725.43;190.75;116.06;63.43;185.44;30.41;17.9;8.43;23.94;2.92;117.67;65.99;185.94;29.83;0.98;1.0;0.94;0.01;1073.79;973.77;1197.81;62.07;42.38;41.5;43.2;0.4;36.73;36.3;37.2;0.23;61.1;59.8;62.45;0.48;59.71;59.2;60.15;0.21;59.69;59.05;60.1;0.23;52.72;52.05;54.6;0.62;55.1;54.8;55.3;0.09;182.19;182.19;182.19;0.0;26.86;26.6;27.0;0.12;4.9;3.51;6.37;0.52;4.42;2.98;5.69;0.5;4.66;3.31;5.9;0.49;178.19;92.55;266.67;14.33;-4.0;-89.65;84.48;14.33;-4.0;-89.65;84.48;14.33;;;;;7.75;7.6;7.8;0.07;50.01;49.97;50.03;0.02;707.21;706.46;708.24;0.3;10.22;9.26;11.42;0.59;26.7;26.7;26.7;0.0;1020.37;620.95;1482.57;206.58;;;;;;;;;;;;
R80711;2018-01-05T18:10:00-06:00;-0.99;-0.99;-0.99;0.0;15.0;15.0;15.0;0.0;1103.84;1018.98;1167.21;41.54;1384.68;1101.97;1593.35;131.64;129.39;87.14;164.63;21.21;21.17;13.79;27.38;2.42;131.29;90.61;165.87;20.74;0.98;1.0;0.95;0.01;1102.96;1018.0;1166.39;41.57;43.74;42.7;44.7;0.43;37.78;37.0;38.55;0.39;62.58;61.2;64.0;0.54;61.23;60.15;62.0;0.5;60.63;59.6;61.5;0.56;54.78;54.05;55.35;0.26;55.7;55.1;56.15;0.25;182.19;182.19;182.19;0.0;27.36;27.0;27.6;0.19;5.03;3.74;6.35;0.53;4.54;3.34;5.84;0.49;4.79;3.61;5.96;0.49;175.39;145.83;219.26;10.58;-6.81;-36.37;37.07;10.58;-6.81;-36.37;37.07;10.58;;;;;7.8;7.7;7.8;0.01;49.96;49.95;49.98;0.01;707.09;706.15;708.08;0.39;10.5;9.68;11.11;0.4;26.7;26.7;26.7;0.0;1115.04;812.14;1352.73;143.4;;;;;;;;;;;;
R80711;2018-01-09T06:40:00-06:00;-0.99;-0.99;-0.99;0.0;13.03;13.0;14.0;0.14;1334.6;1223.6;1480.13;68.41;2111.89;1700.14;2699.18;232.09;270.65;189.97;393.95;50.65;11.61;5.32;17.44;2.57;270.96;190.67;394.06;50.53;1.0;1.0;0.99;0.0;1333.87;1222.78;1479.63;68.46;38.23;37.4;39.2;0.46;34.7;34.3;35.2;0.23;55.77;54.7;57.15;0.4;61.3;59.8;62.65;0.91;62.52;60.1;64.3;1.34;52.97;52.05;53.65;0.43;55.87;55.3;56.3;0.22;171.22;171.22;171.22;0.0;24.4;23.8;25.0;0.35;5.64;4.23;7.8;0.63;5.45;3.63;7.81;0.65;5.55;3.96;7.8;0.61;176.87;131.4;230.24;12.87;5.67;-39.82;59.02;12.87;5.67;-39.82;59.02;12.87;;;;;8.1;7.9;8.2;0.1;49.98;49.96;50.01;0.01;698.99;697.88;699.95;0.36;12.71;11.64;14.1;0.66;25.11;25.1;25.3;0.04;1924.51;1480.45;2564.97;260.43;;;;;;;;;;;;
R80711;2018-01-09T06:50:00-06:00;-0.99;-0.99;-0.99;0.0;13.67;13.0;14.0;0.43;1477.26;1168.56;1764.7;168.87;2624.62;1519.2;3839.2;637.79;398.11;156.73;695.9;150.02;9.29;-4.69;22.18;7.25;398.43;157.92;695.92;149.69;1.0;-1.0;0.99;0.0;1476.64;1167.66;1764.15;168.98;39.79;38.7;40.9;0.51;35.46;35.0;36.0;0.22;56.76;55.45;58.25;0.51;64.03;62.1;65.85;1.36;65.65;63.5;67.7;1.57;53.82;52.65;54.65;0.52;56.48;55.9;57.2;0.4;171.22;171.22;171.22;0.0;25.42;24.9;25.9;0.34;6.26;4.03;9.53;1.03;6.16;3.86;9.08;1.07;6.21;4.07;8.88;1.02;182.37;104.06;284.61;13.99;11.1;-67.16;113.39;13.99;11.1;-67.16;113.39;13.99;;;;;8.39;8.2;8.5;0.05;50.0;49.97;50.01;0.01;699.89;698.28;701.4;0.54;14.08;11.11;16.85;1.62;25.32;25.1;25.4;0.05;2496.31;1279.23;3793.88;699.17;;;;;;;;;;;;
R80711;2018-01-09T07:20:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1122.16;969.83;1401.47;103.52;1435.55;781.62;2393.23;334.77;141.5;49.33;325.71;59.99;16.82;9.01;22.72;3.02;142.84;53.73;325.86;59.35;0.99;1.0;0.93;0.01;1121.28;968.85;1400.8;103.59;44.05;43.3;44.9;0.35;37.69;37.3;38.2;0.21;60.38;59.0;61.75;0.54;63.65;62.5;65.1;0.63;63.74;62.1;66.0;0.96;53.53;53.0;54.15;0.2;56.62;56.2;57.2;0.23;171.22;171.22;171.22;0.0;27.07;26.9;27.2;0.1;5.05;3.57;7.37;0.68;4.82;3.37;7.18;0.64;4.93;3.51;7.19;0.64;173.73;113.57;211.7;14.06;2.49;-57.65;40.48;14.06;2.49;-57.65;40.48;14.06;;;;;8.71;8.7;8.8;0.02;50.0;49.97;50.01;0.01;698.75;697.85;699.88;0.54;10.68;9.21;13.36;0.99;25.7;25.6;25.7;0.01;1171.87;486.0;2231.85;367.67;;;;;;;;;;;;
R80711;2018-01-09T07:50:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1471.16;1247.15;1777.3;123.28;2594.26;1760.54;3930.3;491.47;386.15;201.58;723.96;117.09;13.78;-7.14;39.68;9.22;386.62;202.34;723.98;116.77;1.0;-1.0;0.99;0.0;1470.55;1246.42;1776.9;123.37;47.18;46.25;48.2;0.39;39.51;39.05;40.0;0.21;63.77;62.25;65.25;0.49;65.45;64.0;66.7;0.84;66.65;65.15;67.8;0.96;54.62;53.95;55.25;0.31;57.1;56.55;57.6;0.28;171.22;171.22;171.22;0.0;28.45;28.3;28.6;0.12;6.36;4.35;9.49;1.03;6.24;4.23;9.89;1.0;6.3;4.35;9.57;0.99;178.33;118.29;226.98;13.35;7.13;-52.93;55.76;13.35;7.13;-52.93;55.76;13.35;;;;;8.48;8.4;8.5;0.03;49.99;49.97;50.02;0.01;701.08;699.72;702.74;0.51;14.02;11.86;16.96;1.18;25.61;25.6;25.7;0.03;2464.77;1541.69;3903.58;536.59;;;;;;;;;;;;
R80711;2018-01-09T08:00:00-06:00;-0.99;-0.99;-0.69;0.01;14.0;14.0;14.0;0.0;1690.67;1349.94;1828.84;124.93;4197.5;2043.57;8231.24;1470.69;746.87;269.7;1548.26;308.59;5.01;-32.47;24.14;11.48;747.02;270.66;1548.32;308.5;1.0;-1.0;0.99;0.0;1690.22;1349.27;1828.44;125.0;48.05;47.1;48.8;0.3;39.97;39.4;40.4;0.2;64.98;63.15;66.45;0.63;67.99;65.8;70.0;1.11;69.2;67.0;71.3;1.25;54.93;53.95;56.1;0.47;57.93;57.2;58.7;0.38;173.83;171.22;182.19;4.6;25.58;19.9;29.0;3.45;7.89;4.55;12.72;1.67;7.61;4.27;12.17;1.65;7.75;4.41;12.45;1.63;186.78;121.56;219.59;12.69;4.56;-49.66;48.37;14.19;4.56;-49.66;48.37;14.19;;;;;8.33;8.15;8.5;0.09;50.0;49.98;50.02;0.01;701.87;700.43;703.86;0.74;16.12;12.85;17.46;1.2;25.7;25.65;25.8;0.01;4132.64;1866.69;8167.07;1487.92;;;;;;;;;;;;
R80711;2018-01-09T08:10:00-06:00;-0.98;-0.99;-0.01;0.09;14.0;14.0;14.0;0.0;1704.85;1471.87;1834.41;100.08;3933.22;2521.83;9227.36;1212.05;699.7;366.33;1747.94;252.85;6.83;-30.14;30.26;9.25;699.83;366.83;1748.19;252.78;1.0;-1.0;1.0;0.0;1704.4;1471.25;1834.14;100.12;45.1;42.7;47.4;1.25;38.42;37.2;39.5;0.62;63.91;61.3;66.45;1.19;69.14;68.25;69.9;0.39;71.09;70.4;71.8;0.38;54.37;53.75;55.05;0.29;58.39;58.1;58.7;0.14;178.68;174.51;182.19;2.68;17.68;16.2;19.95;1.08;8.19;5.05;13.04;1.51;7.57;4.92;13.02;1.41;7.88;5.33;12.92;1.44;168.11;124.99;297.78;12.4;-6.4;-57.21;115.59;12.18;-6.4;-57.21;115.59;12.18;;;;;8.07;7.9;8.2;0.1;50.0;49.96;50.02;0.01;700.29;698.43;702.34;0.75;16.26;14.01;17.52;0.96;25.68;25.6;25.7;0.03;3870.84;2373.32;9166.85;1229.84;;;;;;;;;;;;
R80711;2018-01-09T08:20:00-06:00;-0.99;-0.99;-0.89;0.0;14.0;14.0;14.0;0.0;1726.91;1394.13;1827.84;100.73;4522.31;2200.39;8769.2;1479.83;818.67;299.38;1655.08;303.45;4.12;-44.54;59.86;20.17;819.06;305.13;1655.11;303.11;1.0;-1.0;0.98;0.0;1726.44;1393.36;1827.59;100.77;41.01;38.95;43.15;1.1;36.29;35.3;37.3;0.56;61.04;58.65;62.9;0.92;69.91;69.25;70.6;0.33;71.68;71.2;72.1;0.23;54.72;54.05;55.35;0.2;58.83;58.4;59.2;0.14;160.97;158.05;174.51;6.13;15.44;14.6;16.2;0.45;8.07;4.45;11.92;1.41;7.71;4.58;12.03;1.36;7.89;4.87;11.59;1.36;158.11;48.36;231.83;13.27;0.09;-109.69;73.78;14.41;0.09;-109.69;73.78;14.41;;;;;7.76;7.6;7.9;0.11;50.0;49.98;50.03;0.01;700.12;698.07;702.31;0.84;16.47;13.27;17.46;0.97;25.78;25.7;25.9;0.09;4463.68;2049.58;8718.17;1491.47;;;;;;;;;;;;
R80711;2018-01-09T08:50:00-06:00;-0.82;-0.99;4.92;0.66;14.0;14.0;14.0;0.0;1774.45;1563.84;1833.32;54.41;5804.86;2784.62;10935.8;2020.62;1077.32;446.12;2086.92;390.34;5.27;-33.37;58.05;20.4;1077.63;448.76;2086.96;390.05;1.0;-1.0;0.99;0.0;1774.02;1563.32;1832.96;54.43;36.41;35.15;37.8;0.71;34.07;33.5;34.8;0.36;58.51;57.45;60.25;0.51;72.93;71.95;74.3;0.45;73.55;73.0;74.0;0.18;57.27;56.7;58.35;0.35;60.77;60.35;61.6;0.28;174.31;154.76;184.39;9.92;22.96;21.4;24.7;0.92;9.47;5.29;14.02;1.78;8.85;4.84;13.13;1.74;9.16;5.2;13.51;1.73;149.7;133.38;205.28;10.47;-5.06;-41.13;32.83;13.33;-5.06;-41.13;32.83;13.33;;;;;7.2;7.1;7.25;0.01;49.98;49.96;50.01;0.01;701.19;698.49;703.47;1.12;16.93;14.9;17.52;0.52;26.6;26.3;26.8;0.15;5764.19;2719.44;10875.2;2015.92;;;;;;;;;;;;
R80711;2018-01-09T09:20:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1719.65;1485.44;1817.74;99.97;4359.58;2511.53;7823.06;1322.83;786.28;378.09;1475.75;276.89;5.67;-21.86;43.18;13.12;786.49;379.67;1475.76;276.69;1.0;-1.0;0.99;0.0;1719.19;1484.89;1817.39;100.01;44.22;42.8;45.4;0.65;38.11;37.3;38.6;0.34;64.82;63.15;66.6;0.59;74.51;73.45;75.2;0.36;74.81;74.3;75.4;0.26;59.42;57.55;60.55;0.72;63.05;62.7;63.4;0.16;164.31;161.34;180.0;6.6;26.98;21.1;29.0;2.61;7.9;4.25;12.5;1.51;7.72;4.06;11.91;1.55;7.81;4.16;11.94;1.5;189.33;134.55;209.95;12.34;9.32;-26.79;48.61;14.03;9.32;-26.79;48.61;14.03;;;;;7.23;7.2;7.3;0.04;50.01;50.0;50.03;0.01;701.56;698.9;703.78;1.09;16.4;14.14;17.35;0.96;27.5;27.4;27.6;0.09;4306.31;2418.99;7797.64;1343.66;;;;;;;;;;;;
R80711;2018-01-09T09:40:00-06:00;-0.97;-0.99;-0.24;0.11;14.0;14.0;14.0;0.0;1728.2;1543.95;1830.18;85.79;4939.33;2709.3;9539.44;1848.95;895.79;425.43;1779.33;372.75;-2.41;-42.62;19.15;13.48;895.89;425.71;1779.65;372.78;1.0;-1.0;1.0;0.0;1727.76;1543.45;1829.62;85.83;39.48;37.55;41.45;1.0;35.68;34.65;36.8;0.52;60.53;58.7;62.55;0.67;71.56;70.45;72.4;0.6;73.39;72.6;74.3;0.57;57.27;56.4;57.95;0.34;62.47;62.0;62.9;0.22;180.0;180.0;180.0;0.0;15.67;14.9;16.5;0.41;8.78;4.94;13.43;1.97;8.09;4.65;12.67;1.82;8.43;5.1;12.92;1.88;174.46;19.55;232.14;11.49;-5.54;-160.45;52.14;11.49;-5.54;-160.45;52.14;11.49;;;;;7.11;7.0;7.2;0.09;50.0;49.97;50.02;0.01;700.85;698.74;703.04;0.77;16.49;14.72;17.45;0.82;27.13;27.0;27.3;0.07;4877.69;2594.79;9441.47;1858.33;;;;;;;;;;;;
R80711;2018-01-09T10:30:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1540.56;1327.37;1794.51;120.97;2884.93;2038.24;5023.35;571.81;456.26;259.69;928.76;135.65;15.48;-7.45;32.74;8.45;456.72;260.86;928.79;135.31;1.0;-1.0;0.99;0.0;1540.03;1326.58;1794.2;121.04;40.24;38.8;41.6;0.66;36.25;35.5;37.0;0.34;57.96;56.25;59.6;0.52;71.86;71.05;72.8;0.47;72.99;72.35;74.0;0.51;59.28;58.9;60.0;0.21;63.11;62.8;63.55;0.12;180.0;180.0;180.0;0.0;26.63;25.9;27.2;0.35;6.57;4.19;9.6;1.03;6.18;3.95;9.67;0.94;6.37;4.08;9.15;0.96;178.47;130.01;224.47;11.65;-1.52;-49.99;44.47;11.65;-1.52;-49.99;44.47;11.65;;;;;6.86;6.8;7.0;0.07;50.0;49.97;50.02;0.01;701.64;700.2;702.61;0.56;14.69;12.64;17.14;1.16;27.6;27.4;27.7;0.02;2785.07;1864.49;4990.3;607.2;;;;;;;;;;;;
R80711;2018-01-09T11:00:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1503.03;1202.39;1778.61;117.88;2705.86;1627.63;4006.78;468.63;413.67;176.15;735.54;110.59;11.65;-1.09;23.11;6.02;413.96;177.41;735.54;110.36;1.0;-1.0;0.99;0.0;1502.5;1201.7;1778.43;117.96;45.78;44.8;46.95;0.47;38.98;38.45;39.5;0.22;61.95;60.1;64.0;0.55;71.25;70.35;72.05;0.28;72.38;71.85;72.9;0.25;59.7;59.25;60.25;0.19;63.28;62.8;63.85;0.09;180.0;180.0;180.0;0.0;29.37;29.0;29.6;0.17;6.8;4.01;10.15;1.15;6.26;3.8;9.02;1.02;6.53;3.92;9.51;1.06;172.09;139.39;214.97;10.34;-7.96;-40.61;34.97;10.34;-7.96;-40.61;34.97;10.34;;;;;6.99;6.8;7.0;0.04;49.99;49.96;50.02;0.01;700.09;698.75;701.32;0.49;14.33;11.43;16.98;1.13;27.7;27.65;27.7;0.0;2591.67;1392.4;3977.54;511.07;;;;;;;;;;;;
R80711;2018-01-09T11:20:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1485.88;1283.88;1668.91;97.61;2652.3;1882.23;3488.13;393.53;397.84;226.26;590.89;91.45;11.49;-3.04;24.79;5.99;398.12;226.97;590.9;91.25;1.0;-1.0;0.99;0.0;1485.34;1283.07;1668.42;97.69;48.5;47.45;49.55;0.38;40.42;39.9;40.9;0.21;64.34;62.75;65.8;0.51;71.53;70.9;72.5;0.42;72.65;71.9;73.8;0.56;60.01;59.5;60.7;0.19;63.53;63.1;64.0;0.14;170.12;170.12;170.12;0.0;29.91;29.6;30.1;0.13;6.28;3.96;8.97;0.92;5.96;4.01;8.65;0.86;6.12;4.37;8.66;0.86;170.25;126.93;207.32;12.39;0.14;-43.19;37.2;12.39;0.14;-43.19;37.2;12.39;;;;;7.0;7.0;7.1;0.01;49.99;49.96;50.01;0.01;700.87;699.35;702.03;0.61;14.16;12.22;15.93;0.94;27.75;27.7;27.9;0.06;2531.01;1677.63;3409.66;428.46;;;;;;;;;;;;
R80711;2018-01-09T11:30:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1490.73;1254.44;1667.88;101.13;2669.12;1798.77;3471.0;403.88;399.92;209.45;584.85;93.52;7.89;-5.53;18.71;4.88;400.09;210.12;584.86;93.37;1.0;-1.0;0.99;0.0;1490.19;1253.7;1667.4;101.21;48.28;46.0;49.7;0.97;40.21;38.95;41.0;0.57;64.62;62.7;66.35;0.67;70.5;69.3;72.0;0.82;72.16;71.4;73.0;0.53;57.96;56.8;60.7;1.04;63.21;62.65;64.0;0.31;170.12;170.12;170.12;0.0;21.85;17.4;30.1;3.83;6.32;4.35;8.5;0.84;5.92;4.23;8.17;0.79;6.12;4.36;8.21;0.79;166.92;124.92;349.25;13.76;-3.24;-45.2;179.12;13.76;-3.24;-45.2;179.12;13.76;;;;;6.93;6.8;7.0;0.08;50.0;49.97;50.03;0.01;700.78;699.41;702.63;0.69;14.21;11.93;15.92;0.97;27.59;27.3;27.9;0.14;2534.59;1578.81;3365.33;440.24;;;;;;;;;;;;
R80711;2018-01-09T11:40:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1389.6;1215.75;1524.34;77.19;2316.33;1682.48;2983.28;288.36;313.79;183.3;447.39;62.72;13.52;1.68;23.36;4.11;314.18;184.77;447.42;62.49;1.0;-1.0;0.99;0.0;1388.98;1215.0;1523.96;77.26;43.98;41.6;46.4;1.3;37.78;36.4;39.15;0.75;61.24;58.55;64.25;1.25;68.1;66.8;69.4;0.59;70.33;69.05;71.6;0.55;56.06;55.05;57.35;0.45;62.22;61.5;63.0;0.3;170.12;170.12;170.12;0.0;15.79;14.55;17.5;0.8;6.12;4.04;8.39;0.8;5.7;3.63;7.78;0.72;5.91;3.92;8.04;0.73;166.27;108.18;230.03;12.6;-3.82;-61.94;59.91;12.6;-3.82;-61.94;59.91;12.6;;;;;6.79;6.7;6.8;0.03;49.99;49.96;50.02;0.01;700.32;697.86;701.66;0.69;13.24;11.56;14.54;0.74;27.09;26.8;27.35;0.14;2140.39;1437.58;2832.02;317.94;;;;;;;;;;;;
R80711;2018-01-09T11:50:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1351.43;1186.52;1538.59;91.1;2197.19;1611.84;2945.55;322.26;286.78;167.87;453.5;70.8;13.65;3.29;23.85;4.33;287.22;168.97;453.57;70.56;1.0;1.0;0.99;0.0;1350.77;1185.83;1538.09;91.18;39.85;37.6;41.9;1.13;35.36;34.1;36.6;0.67;57.32;54.7;59.75;1.16;66.06;65.45;66.85;0.28;68.43;67.9;69.1;0.27;55.13;54.1;56.1;0.42;61.21;60.7;61.9;0.19;170.12;170.12;170.12;0.0;13.92;13.4;14.6;0.33;5.85;4.06;8.45;0.75;5.66;3.78;8.02;0.71;5.76;4.03;8.06;0.7;174.2;110.58;217.92;12.46;4.06;-59.54;47.8;12.46;4.06;-59.54;47.8;12.46;;;;;6.71;6.6;6.8;0.02;50.01;49.99;50.02;0.01;698.97;697.6;699.93;0.48;12.87;11.3;14.68;0.87;26.64;26.3;26.8;0.13;2003.87;1349.65;2826.86;361.95;;;;;;;;;;;;
R80711;2018-01-09T12:10:00-06:00;-0.99;-0.99;-0.99;0.0;14.0;14.0;14.0;0.0;1498.66;1302.34;1730.06;100.47;2696.75;1958.86;3688.69;401.95;409.42;238.6;656.73;97.12;10.5;-4.61;21.47;5.41;409.65;239.08;656.73;96.98;1.0;-1.0;1.0;0.0;1498.12;1301.64;1729.57;100.55;37.64;36.5;38.7;0.48;34.31;33.75;34.9;0.27;53.86;52.65;55.25;0.44;68.23;67.45;68.75;0.38;70.49;69.8;71.0;0.34;57.29;56.55;57.9;0.28;61.31;60.95;61.6;0.12;170.12;170.12;170.12;0.0;22.56;20.8;23.8;0.91;6.37;4.03;8.73;0.84;6.28;4.18;8.61;0.88;6.32;4.11;8.65;0.83;180.49;121.95;217.36;11.81;10.39;-48.17;47.24;11.81;10.39;-48.17;47.24;11.81;;;;;6.72;6.7;6.8;0.03;49.97;49.93;50.01;0.02;699.1;697.9;700.52;0.5;14.28;12.39;16.53;0.96;26.59;26.5;26.7;0.09;2581.34;1743.61;3638.71;437.4;;;;;;;;;;;;
